Category	Code	Lab Item	 Rate 	IP Markup	Package	External	Sample Type
HISTOLOGY	TRB/LC	LANCET - TREPHINE BIOPSY	15950	10	NO	YES	BLOOD
BIOCHEMISTRY	TLP/PC	PATHCARE - TRILEPTAL LEVELS	2700	10	NO	YES	BLOOD
BIOCHEMISTRY	TROP/MP	MP SHAH - TROPONIN LEVELS 	4620	10	NO	YES	BLOOD
BIOCHEMISTRY	U/E/C/MP	MP SHAH - UREA ELECTROLYTE AND CREATININE 	2590	10	NO	YES	BLOOD
BIOCHEMISTRY	ACR/KK	KK SHAH - URINE ACR	1200	10	NO	YES	URINE
BIOCHEMISTRY	UAA/PC	PATHCARE - URINE AMINOACIDS 	9380	10	NO	YES	URINE
BIOCHEMISTRY	LAM/LC	LANCET - URINE LIPOARABINOMANNAN (LAM)	2495	10	NO	YES	URINE
BIOCHEMISTRY	OSMU/PC	PATHCARE - URINE OSMOLARITY 	1840	10	NO	YES	URINE
BIOCHEMISTRY	UPH/PC	PATHCARE - URINE PHOSPHATE 	390	10	NO	YES	URINE
SEROLOGY/IMMUNOLOGY	VL/L	LANCET - VIRAL LOAD	6000	10	NO	YES	BLOOD
BIOCHEMISTRY	D3/KK	KK SHAH - VITAMIN D3	4200	10	NO	YES	BLOOD
BIOCHEMISTRY	D3/PC	PATHCARE - VITAMIN D3 	6590	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	CANCA/PC	PATHCARE - C-ANCA	2860	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	TBGE/LC	LANCET - TB GENE XPERT	6500	10	NO	YES	OTHER
BIOCHEMISTRY	DDIM/LC	LANCET - D DIMER	3500	10	NO	YES	BLOOD
BIOCHEMISTRY	CPL/PC	PATHCARE - CAERULOPLASMIN	1850	10	NO	YES	BLOOD
BIOCHEMISTRY	GOPCR/PC	PATHCARE - GONORRHOEA PCR	10110	10	NO	YES	BLOOD
HISTOLOGY	MH2/LC	LANCET - MEDIUM HISTOLOGY - LAPARASCOPY BIOPSIES OF OVARIESDASHE.T.C	6999	10	NO	YES	OTHER
BIOCHEMISTRY	TESTP/PC	PATHCARE - FREE TESTOSTERONE PROFILE (TOTAL TESTOSTERONE + SHBG)	5740	10	NO	YES	BLOOD
MICROBIOLOGY	SCLD/PC	PATHCARE - STOOL FOR CLOSTRIDIUM DEFICILE	11020	10	NO	YES	STOOL
BIOCHEMISTRY	INS/PC	PATHCARE - FASTING INSULIN LEVEL	3040	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ASP/NH	NAIROBI HOSPITAL - ASPERGILLUS PCR	18000	10	NO	YES	BLOOD
BIOCHEMISTRY	MYG/LC	LANCET - URINE MYOGLOBIN	1000	10	NO	YES	URINE
SEROLOGY/IMMUNOLOGY	CHAG/A	AHC - CHOLERA ANTIGEN STOOL	2000	10	NO	YES	STOOL
SEROLOGY/IMMUNOLOGY	SERP/PC	PATHCARE - ANTI CERULOPLASMIN ANTIBODIES	850	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	VWF/LC	LANCET - VON WILLEBRANDS FACTOR	6000	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	F2/LC	LANCET - FACTOR II	5799	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	F5/LC	LANCET - FACTOR V	5799	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	F7/LC	LANCET - FACTOR VII	5799	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	F8/LC	LANCET - FACTOR VIII	5799	10	NO	YES	BLOOD
HAEMATOLOGY AND B.TRANSFUSION	F10/LC	LANCET - FACTOR X	5799	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	LPI/LC	LANCET - LUPUS INHIBITOR	9499	10	NO	YES	BLOOD
BIOCHEMISTRY	FE/PC	PATHCARE - FAECAL ELASTASE	4660	10	NO	YES	STOOL
SEROLOGY/IMMUNOLOGY	CMV/LC	LANCET - CMV PCR	13500	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	BKV/LC	LANCET - BKV PCR	20000	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	RCF/LC	LANCET - RISTOCETIN CO-FACTOR ASSAY	6500	10	NO	YES	BLOOD
OTHER	TBGE/MB	MBAGATHI HOSPITAL - GENE XPERT TRANSPORT AND HANDLING CHARGES	1000	10	NO	YES	OTHER
SEROLOGY/IMMUNOLOGY	TPHA/KK	KK SHAH - TPHA	1200	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	ICA/PC	PATHCARE - ISLET CELL ANTIBODIES (ANTI GAD/IA2 ANTIBODY)	9100	10	NO	YES	BLOOD
SEROLOGY/IMMUNOLOGY	AGA/PC	PATHCARE - ANTI GLIADIN ANTIBODIES	6080	10	NO	YES	BLOOD
BIOCHEMISTRY	URS/PC	PATHCARE - URINE REDUCING SUGAR	1690	10	NO	YES	URINE
SEROLOGY/IMMUNOLOGY	BMAIT/PC	PATHCARE - BMA IMMUNOPHENOTYPING	4999	10	NO	YES	OTHER
BIOCHEMISTRY	PCRPT/PC	PATHCARE - PCR PROTHROMBIN	12630	10	NO	YES	BLOOD
